Make,Model,Year,Transmission,FuelType,EngineCapacity,Mileage,Price
Honda,City,2003,Automatic,Petrol,1497,133964,2425000
Honda,City,2011,Automatic,Petrol,1500,50000,3455000
Honda,City,2000,Automatic,Petrol,1500,220000,"
2050000"
Honda,Civic,1983,Manual,Petrol,1400,175000,220000
Honda,Civic,1985,Manual,Petrol,1300,150000,300000
Honda,Civic,1988,Manual,Petrol,1300,100000,350000
Honda,Civic,1986,Manual,Petrol,1500,197000,420000
Honda,Civic,1985,Manual,Petrol,1500,158000,475000
Honda,Civic,1985,Manual,Petrol,1300,1233,525000
Honda,Civic,1996,Automatic,Petrol,150,95000,580000
Honda,Civic,1996,Manual,Petrol,1500,78000,620000
Honda,Civic,1985,Manual,Petrol,1500,230000,625000
Honda,Civic,1987,Manual,Petrol,1300,100000,650000
Honda,Civic,1984,Manual,Petrol,1300,100000,650000
Honda,Civic,1998,Manual,Petrol,1500,188000,680000
Honda,Civic,1988,Automatic,Petrol,1439,150000,795000
Honda,Civic,1992,Manual,Petrol,1500,170000,1150000
Honda,Civic,1987,Manual,Petrol,1500,228000,1250000
Honda,Civic,1992,Manual,Petrol,1490,98000,1275000
Honda,Civic,1992,Manual,Diesel,1500,180000,1375000
Honda,Civic,1994,Manual,Petrol,1500,93000,1450000
Honda,Civic,1993,Manual,Petrol,1500,110000,1450000
Honda,Civic,1991,Manual,Petrol,1500,180000,1450000
Honda,Civic,1993,Manual,Petrol,1500,93000,1475000
Honda,Civic,1994,Automatic,Petrol,1500,237000,1495000
Honda,Civic,1995,Manual,Petrol,1500,178000,1550000
Honda,Civic,1993,Manual,Petrol,1500,150000,1560000
Honda,Civic,1996,Manual,Petrol,1500,220000,1620000
Honda,Civic,1992,Manual,Petrol,1500,152000,1625000
Honda,Civic,1996,Manual,Petrol,1495,201311,1625000
Honda,Civic,1996,Manual,Petrol,1490,199998,1650000
Honda,Civic,1992,Manual,Petrol,1500,90000,1650000
Honda,Civic,1993,Manual,Petrol,1500,130000,1675000
Honda,Civic,1997,Manual,Petrol,1500,275000,1725000
Honda,Civic,1995,Manual,Petrol,1500,244000,1850000
Honda,Civic,1995,Manual,Petrol,1500,150000,1880000
Honda,Civic,2000,Automatic,Petrol,1500,230000,1890000
Honda,Civic,2000,Manual,Petrol,1500,102000,1925000
Honda,Civic,1998,Manual,Petrol,1500,172000,1925000
Honda,Civic,1996,Manual,Petrol,1500,35670,1930000
Honda,Civic,1999,Manual,Petrol,1500,200000,1980000
Honda,Civic,2000,Automatic,Petrol,1500,152000,1990000
Honda,Civic,2000,Manual,Petrol,1500,222600,1990000
Honda,Civic,1996,Manual,Petrol,1500,210000,1990000
Honda,Civic,2000,Automatic,Petrol,1500,180000,2125000
Honda,Civic,1998,Automatic,Petrol,1490,177000,2130000
Honda,Civic,2000,Automatic,Petrol,1484,191800,2150000
Honda,Civic,2001,Manual,Petrol,1500,180000,2150000
Honda,Civic,1999,Manual,Petrol,1493,242737,2190000
Honda,Civic,1998,Automatic,Petrol,1490,160000,2275000
Honda,Civic,2000,Automatic,Petrol,1500,182000,2290000
Honda,Civic,2000,Automatic,Petrol,1500,125000,2290000
Honda,Civic,2000,Automatic,Petrol,1500,152128,2290000
Honda,Civic,2002,Automatic,Petrol,1500,207000,2300000
Honda,Civic,1998,Automatic,Petrol,1500,185000,2320000
Honda,Civic,1998,Automatic,Petrol,1500,250000,2330000
Honda,Civic,2004,Automatic,Petrol,1493,202216,2390000
Honda,Civic,2002,Automatic,Petrol,1500,193000,2400000
Honda,Civic,2002,Automatic,Petrol,1500,123000,2425000
Honda,Civic,1996,Automatic,Petrol,1500,119000,2425000
Honda,Civic,2002,Automatic,Petrol,1500,150000,2440000
Honda,Civic,2002,Automatic,Petrol,1500,189000,2445000
Honda,Civic,2002,Automatic,Petrol,1500,250000,2450000
Honda,Civic,2002,Automatic,Petrol,2000,270000,2465000
Honda,Civic,2000,Automatic,Petrol,1500,160000,2475000
Honda,Civic,2002,Automatic,Petrol,1493,188850,2475000
Honda,Civic,2000,Automatic,Petrol,1500,126000,2475000
Honda,Civic,2002,Automatic,Petrol,1493,188853,2475000
Honda,Civic,2003,Automatic,Petrol,1490,172017,2485000
Honda,Civic,2003,Automatic,Petrol,1798,96000,2490000
Honda,Civic,2002,Automatic,Petrol,1500,195000,2500000
Honda,Civic,2001,Automatic,Petrol,1500,163098,2500000
Honda,Civic,2003,Automatic,Petrol,1500,125000,2525000
Honda,Civic,2003,Automatic,Petrol,1500,172356,2530000
Honda,Civic,2004,Automatic,Petrol,1500,98000,2550000
Honda,Civic,2003,Automatic,Petrol,1500,198536,2575000
Honda,Civic,2004,Automatic,Petrol,1500,125000,2600000
Honda,Civic,1998,Automatic,Petrol,1500,188400,2650000
Honda,Civic,1998,Automatic,Petrol,1500,188700,2650000
Honda,Civic,2003,Automatic,Petrol,1500,190000,2650000
Honda,Civic,2007,Automatic,Petrol,1339,68154,2665000
Honda,Civic,2004,Automatic,Petrol,1500,145000,2690000
Honda,Civic,2003,Automatic,Petrol,1600,136000,2700000
Honda,Civic,2004,Automatic,Petrol,1600,182000,2750000
Honda,Civic,2001,Manual,Petrol,1500,205000,2750000
Honda,Civic,2004,Automatic,Petrol,1700,153261,2850000
Honda,Civic,2003,Automatic,Petrol,1590,189000,2875000
Honda,Civic,2003,Automatic,Petrol,1500,58000,2890000
Honda,Civic,2003,Automatic,Petrol,1500,207600,2895000
Honda,Civic,2006,Automatic,Petrol,1800,110400,2900000
Honda,Civic,1993,Manual,Petrol,1500,80000,2950000
Honda,Civic,2007,Automatic,Petrol,1600,170000,2975000
Honda,Civic,2008,Automatic,Petrol,1300,88000,2975000
Honda,Civic,2007,Automatic,Petrol,1800,143000,3125000
Honda,Civic,2007,Automatic,Petrol,1800,97000,3175000
Honda,Civic,2007,Automatic,Petrol,1600,103000,3225000
Honda,Civic,2007,Automatic,Petrol,1600,141000,3250000
Honda,Civic,2008,Automatic,Petrol,1300,199956,3250000
Honda,Civic,2009,Automatic,Petrol,1300,93000,3265000
Honda,Civic,2007,Automatic,Petrol,1600,120000,3290000
Honda,Civic,2010,Automatic,Petrol,1399,90000,3350000
Honda,Civic,2006,Automatic,Petrol,1800,103000,3400000
Honda,Civic,2009,Automatic,Petrol,1600,125000,3400000
Honda,Civic,2011,Automatic,Petrol,1300,120000,3450000
Honda,Civic,2009,Automatic,Petrol,1330,92000,3500000
Honda,Civic,2008,Automatic,Petrol,1800,186000,3500000
Honda,Civic,2007,Automatic,Petrol,1600,114000,3500000
Honda,Civic,2009,Automatic,Petrol,1330,74000,3500000
Honda,Civic,2007,Automatic,Petrol,1799,164966,3550000
Honda,Civic,2009,Automatic,Petrol,1400,140000,3590000
Honda,Civic,2010,Automatic,Petrol,1600,115000,3650000
Honda,Civic,2007,Automatic,Petrol,1798,122000,3690000
Honda,Civic,2008,Automatic,Petrol,1800,138000,3700000
Honda,Civic,2011,Automatic,Petrol,1600,95000,3775000
Honda,Civic,2010,Automatic,Petrol,1600,117000,3800000
Honda,Civic,2011,Automatic,Petrol,1600,189000,3850000
Honda,Civic,2008,Automatic,Petrol,1799,110000,3975000
Honda,Civic,2013,Automatic,Petrol,1600,51000,3975000
Honda,Civic,2008,Automatic,Petrol,1800,166000,3985000
Honda,Civic,2011,Automatic,Petrol,1600,145000,3990000
Honda,Civic,2011,Automatic,Petrol,1580,77960,3995000
Honda,Civic,2011,Automatic,Petrol,1600,190000,4000000
Honda,Civic,2007,Manual,Petrol,1800,130000,4100000
Honda,Civic,2012,Automatic,Petrol,1500,120000,4200000
Honda,Civic,2012,Automatic,Petrol,1600,91000,4300000
Honda,Civic,2010,Automatic,Petrol,1300,65500,4500000
Honda,Civic,2017,Automatic,Petrol,1000,36000,5275000
Honda,Civic,2017,Automatic,Petrol,1000,17000,5400000
Honda,Civic,2017,Automatic,Petrol,1000,35000,5490000
Honda,Civic,2018,Automatic,Petrol,1000,24000,5490000
Honda,Civic,2018,Automatic,Petrol,1000,5500,5500000
Honda,Civic,2018,Automatic,Petrol,1000,35000,5575000
Honda,Civic,2018,Automatic,Petrol,1000,29000,5590000
Honda,Civic,2018,Automatic,Petrol,1000,30700,5590000
Honda,Civic,2017,Automatic,Petrol,1000,45000,5600000
Honda,Civic,2018,Automatic,Petrol,1000,23000,5600000
Honda,Civic,2017,Automatic,Petrol,1000,40700,5650000
Honda,Civic,2017,Automatic,Petrol,1000,38000,5690000
Honda,Civic,2018,Automatic,Petrol,1000,44000,5750000
Honda,Civic,2018,Automatic,Petrol,1000,31518,5750000
Honda,Civic,2018,Automatic,Petrol,1000,44000,5800000
Honda,Civic,2017,Automatic,Petrol,1000,10000,5800000
Honda,Civic,2018,Automatic,Petrol,1000,29000,5900000
Honda,Civic,2018,Automatic,Petrol,1000,21600,5950000
Honda,Civic,2018,Automatic,Petrol,1000,8350,6000000
Honda,Civic,2018,Automatic,Petrol,1000,48000,6050000
Honda,Civic,2017,Automatic,Petrol,1000,35000,6100000
Honda,Civic,2017,Automatic,Petrol,1000,15000,6100000
Honda,Civic,2017,Automatic,Petrol,1000,29000,6150000
Honda,Civic,2018,Automatic,Petrol,1000,26000,6225000
Honda,Civic,2018,Automatic,Petrol,998,12500,6250000
Honda,Civic,2018,Automatic,Petrol,1000,40000,6350000
Honda,Civic,2018,Automatic,Petrol,1000,7000,6350000
Honda,Civic,2018,Automatic,Petrol,988,33500,6390000
Honda,Civic,2018,Automatic,Petrol,1000,3700,6400000
Honda,Civic,2018,Automatic,Petrol,1000,5000,6400000
Honda,Civic,2018,Automatic,Petrol,1000,20000,6575000
Honda,Civic,2017,Automatic,Petrol,1500,47000,6700000
Honda,Civic,2018,Automatic,Petrol,1000,1850,6700000
Honda,Civic,2018,Automatic,Petrol,1000,61003,6800000
Honda,Civic,2019,Automatic,Petrol,1000,9000,6900000
Honda,Civic,2018,Automatic,Petrol,1500,22000,7650000
Honda,Civic,2008,Automatic,Petrol,103,146000,"
3950000"
Honda,Civic,2020,Automatic,Petrol,1500,8000,"
12500000"
Honda,Civic,2018,Automatic,Petrol,1000,60000,"
8650000"
Honda,Civic,2006,Automatic,Petrol,1800,136923,"
4250000"
Honda,Civic,2018,Automatic,Petrol,1000,8800,"
8850000"
Honda,Civic,2018,Automatic,Petrol,1000,33000,"
8490000"
Honda,Civic,2018,Automatic,Petrol,1000,26000,"
8500000"
Honda,Civic,2018,Automatic,Petrol,1000,25000,"
8200000"
Honda,Civic,1997,Automatic,Petrol,1500,260000,"
2375000"
Honda,Civic,2018,Automatic,Petrol,1000,42000,"
8350000"
Honda,Civic,1985,Manual,Petrol,1500,100000,"
795000"
Honda,Civic,2009,Automatic,Petrol,1350,139000,"
4150000"
Honda,Civic,2002,Automatic,Petrol,1500,175000,"
3385000"
Honda,Civic,2018,Automatic,Petrol,1000,60000,"
8650000"
Honda,Civic,1994,Manual,Petrol,1600,16000,"
1800000"
Honda,Civic,2008,Automatic,Petrol,103,146000,"
3950000"
Honda,Civic,2008,Automatic,Petrol,1800,122000,"
4200000"
Honda,Civic,1985,Manual,Petrol,1300,180000,"
750000"
Honda,Civic,2000,Manual,Petrol,1500,210000,"
2890000"
Honda,Civic,2018,Automatic,Petrol,1000,44000,"
8550000"
Honda,Civic,1989,Manual,Petrol,1500,270000,"
995000"
Honda,Civic,1999,Manual,Petrol,1500,242130,"
2900000"
Honda,Civic,1985,Manual,Petrol,1500,117798,"
700000"
Honda,Civic,1989,Manual,Petrol,1340,268000,"
1295000"
Honda,Civic,2004,Automatic,Petrol,1500,190000,"
3290000"
Honda,Civic,1987,Manual,Petrol,1500,200000,"
675000"
Honda,Civic,2008,Automatic,Petrol,103,146000,"
3950000"
Honda,Civic,1987,Manual,Petrol,1500,295714,"
1350000"
Honda,Civic,2018,Automatic,Petrol,1000,64500,"
8250000"
Honda,Civic,2017,Automatic,Petrol,1000,39800,"
7650000"
Honda,Civic,1996,Manual,Petrol,1500,388851,"
2000000"
Honda,Civic,1988,Manual,Petrol,1300,14000,"
685000"
Honda,Civic,2018,Automatic,Petrol,1000,60000,"
8650000"
Honda,Civic,2008,Automatic,Petrol,103,146000,"
3950000"
Honda,CRV,2000,Manual,Petrol,2000,178000,1675000
Honda,CRV,2001,Automatic,Petrol,1900,154000,2375000
Honda,CRV,1999,Manual,Petrol,2000,280000,2500000
Honda,CRV,2000,Automatic,Petrol,1970,119000,2575000
Honda,CRV,1999,Automatic,Petrol,2000,135000,2600000
Honda,CRV,2001,Automatic,Petrol,1998,142000,2690000
Honda,CRV,1999,Automatic,Petrol,1789,145000,2775000
Honda,CRV,2001,Automatic,Petrol,1998,142000,2775000
Honda,CRV,2000,Automatic,Petrol,1980,145000,2775000
Honda,CRV,2000,Automatic,Petrol,2000,49000,2800000
Honda,CRV,2003,Automatic,Petrol,1977,145802,2975000
Honda,CRV,2004,Automatic,Petrol,2000,118000,3575000
Honda,CRV,2007,Automatic,Petrol,2000,148900,3825000
Honda,CRV,2007,Automatic,Petrol,1990,148520,3850000
Honda,CRV,2007,Automatic,Petrol,2000,149100,3875000
Honda,CRV,2008,Automatic,Petrol,2400,70000,4090000
Honda,CRV,2009,Automatic,Petrol,2350,150000,4250000
Honda,CRV,2009,Automatic,Petrol,2350,150000,4300000
Honda,CRV,2008,Automatic,Petrol,2350,150000,4350000
Honda,CRV,2008,Automatic,Petrol,2350,220000,4400000
Honda,CRV,2010,Automatic,Petrol,2000,108000,4575000
Honda,CRV,2012,Automatic,Petrol,2400,140000,4900000
Honda,CRV,2011,Automatic,Petrol,2000,117000,5050000
Honda,CRV,2012,Automatic,Petrol,2000,110000,5675000
Honda,CRV,2012,Automatic,Petrol,2000,100000,5700000
Honda,CRV,2013,Automatic,Petrol,2000,78000,5800000
Honda,CRV,2013,Automatic,Petrol,1997,70000,5975000
Honda,CRV,2012,Automatic,Petrol,2000,109000,5975000
Honda,CRV,2013,Automatic,Petrol,2000,160000,6100000
Honda,CRV,2018,Automatic,Petrol,1500,22000,8450000
Honda,CRV,2017,Automatic,Petrol,2000,29500,8450000
Honda,CRV,2018,Automatic,Petrol,1500,41702,8900000
Honda,CRV,2018,Automatic,Petrol,1500,23000,9000000
Honda,CRV,2018,Automatic,Petrol,1500,31000,9250000
Honda,CRV,2018,Automatic,Petrol,1500,18052,9400000
Honda,CRV,2018,Automatic,Petrol,1500,29000,9400000
Honda,CRV,2018,Automatic,Petrol,1500,6000,9425000
Honda,CRV,2018,Automatic,Petrol,1500,25400,9800000
Honda,CRV,2018,Automatic,Petrol,1500,8200,10500000
Honda,CRV,2018,Automatic,Petrol,1500,8200,10600000
Honda,CRV,2018,Automatic,Petrol,1500,16500,10650000
Honda,CRV,2018,Automatic,Petrol,1500,13000,10750000
Honda,CRV,2018,Automatic,Petrol,1500,7500,10750000
Honda,CRV,2018,Automatic,Petrol,1500,21000,10800000
Honda,CRV,2018,Automatic,Petrol,1500,10000,10800000
Honda,CRV,2018,Automatic,Petrol,1500,6080,10850000
Honda,CRV,2018,Automatic,Petrol,1500,13000,10850000
Honda,CRV,2018,Automatic,Petrol,1500,17000,10975000
Honda,CRV,2018,Automatic,Petrol,1500,4616,11350000
